,val,s_cond,s_visi
2137,3.892716082622505,Clear,10.0
2138,38.97310922456867,Overcast,10.0
2139,2.676766092683889,Clear,10.0
2140,6.655825794162391,Clear,10.0
2141,11.957705880453533,Clear,10.0
2142,7.8545667088513405,Clear,10.0
2143,7.885050359557798,Clear,10.0
2144,3.289536542205994,Clear,10.0
2145,6.458784357669456,Overcast,8.0
2146,4.151357993438056,Clear,10.0
2147,1.8347467895750245,Clear,10.0
2148,16.389044380050606,Clear,10.0
2149,22.675093005888396,Clear,10.0
2150,21.66096913583558,Clear,10.0
2151,7.266521190593672,Clear,10.0
2152,28.75587533868998,Clear,10.0
2153,4.149047299583359,Clear,10.0
2154,2.758202223656539,Overcast,9.0
2155,4.480185859804746,Clear,10.0
2156,3.1042755918696208,Overcast,10.0
2157,3.261998927844388,Clear,10.0
2158,6.445796333704994,Clear,10.0
2159,3.762866867097658,Clear,10.0
2160,7.766762403845605,Clear,10.0
2161,16.520135692144322,Clear,10.0
2162,22.19575464518284,Overcast,7.0
2163,3.9619575032673215,Clear,10.0
2164,24.734845293320475,Clear,10.0
2165,22.335740959526003,Clear,10.0
2166,6.685000606813383,Clear,10.0
2167,22.158708440496085,Clear,10.0
2168,11.683067780130111,Scattered Clouds,10.0
2169,6.57442169277036,Clear,10.0
2170,3.1387243304891395,Overcast,10.0
2171,5.687876451020934,Overcast,10.0
2172,23.05156964788551,Partly Cloudy,10.0
2173,4.767638577324274,Clear,10.0
2174,10.655880097116201,Clear,10.0
2175,10.565070022104063,Clear,10.0
2176,3.513280988831903,Clear,10.0
2177,2.0225613439153016,Clear,10.0
2178,5.8959756120628946,Clear,10.0
2179,11.696919365049489,Clear,10.0
2180,11.819715759552835,Clear,10.0
2181,3.248063386835782,Clear,10.0
2182,7.085555860676344,Overcast,8.0
2183,4.460049828415987,Clear,10.0
2184,125.48362051252008,Clear,10.0
2186,25.476749240580048,Clear,10.0
2187,5.297831569716245,Clear,10.0
2188,13.04965656269629,Clear,10.0
2189,1.3850022493239866,Clear,10.0
2191,16.826075324810073,Clear,10.0
2192,6.3882676990148575,Mostly Cloudy,9.0
2193,15.49783427512021,Clear,10.0
2194,9.097729083902225,Overcast,10.0
2195,4.540329343920506,Partly Cloudy,10.0
2196,4.034184357897943,Overcast,9.0
2197,13.48019177161586,Overcast,10.0
2198,15.679991708189073,Mostly Cloudy,8.0
2199,12.381563786012627,Clear,10.0
2200,6.723812289298429,Clear,10.0
2201,2.43589240747494,Clear,10.0
2202,25.365060323951663,Clear,10.0
2203,15.467029154955986,Overcast,10.0
2204,1668.9748645244902,Scattered Clouds,10.0
2205,4.052276790402079,Clear,10.0
2206,2.970977798130028,Clear,10.0
2207,27.832365541928365,Clear,10.0
2208,72.5700607976128,Partly Cloudy,8.0
2209,4.268451311826145,Partly Cloudy,10.0
2210,3.5319729829880795,Clear,10.0
2211,6.248930659216915,Clear,10.0
2212,9.171821688132296,Clear,10.0
2213,3.1954018354915013,Mostly Cloudy,10.0
2214,10.28933846963803,Clear,10.0
2215,20.30990906408233,Clear,10.0
2216,4.108673602429409,Clear,10.0
2217,14.807595507902173,Overcast,6.0
2218,45.59558801812497,Overcast,10.0
2219,8.938360913276707,Partly Cloudy,10.0
2220,3.2045467717608656,Partly Cloudy,10.0
2221,19.69368881472601,Overcast,10.0
2222,2.541626836145731,Overcast,10.0
2223,18.676914450849605,Clear,10.0
2224,3.1624556869401976,Clear,10.0
2225,2.7142653250215267,Overcast,10.0
2226,3.89370525624891,Clear,10.0
2227,10.36272110725298,Clear,10.0
2228,5.584194970923128,Clear,10.0
2229,17.87356546320691,Haze,6.0
2230,4.497647618523792,Scattered Clouds,10.0
2231,2.2600323021871254,Clear,10.0
2232,23.492382710107243,Overcast,10.0
2233,4.5851100233845505,Clear,10.0
2234,3.4045924923986157,Clear,10.0
2235,23.817134879187062,Overcast,10.0
2236,12.412358535613281,Overcast,10.0
2237,32.22335848827275,Clear,10.0
2238,9.348711129363245,Overcast,8.0
2239,12.495443240573483,Overcast,10.0
2240,5.002105147423762,Clear,9.0
2241,9.649476040668109,Partly Cloudy,10.0
2242,11.739198116850583,Clear,10.0
2243,13.596127533768435,Clear,10.0
2244,4.077913868823233,Overcast,10.0
2245,7.811034979599746,Scattered Clouds,10.0
2246,3.371733885531057,Overcast,6.0
2247,12.321365675678614,Clear,10.0
2248,3.538998135761663,Clear,10.0
2249,4.377710876939507,Overcast,10.0
2250,9.681928503356126,Clear,10.0
2251,7.598743053902051,Clear,10.0
2252,20.659169671076654,Clear,10.0
2253,12.805884842755258,Overcast,5.0
2254,10.917700286239715,Clear,10.0
2255,16.008150323880898,Overcast,10.0
2256,12.42340078161799,Clear,10.0
2257,32.25187591876237,Clear,10.0
2258,5.147631769811762,Clear,10.0
2259,2.7629962109474433,Clear,10.0
2260,7.289707941734761,Clear,10.0
2261,4.925881557378869,Light Rain,5.0
2262,3.8649270636145476,Clear,10.0
2263,21.646276493506964,Clear,10.0
2264,3.0890373196908056,Partly Cloudy,10.0
2265,4.562241643117007,Clear,7.0
2266,3.5151253253525034,Clear,10.0
2267,4.552393750724769,Clear,7.0
2268,56.23844301140364,Clear,10.0
2269,6.2037517442021,Mostly Cloudy,10.0
2270,9.12205749570113,Clear,7.0
2271,16.769587404048593,Overcast,7.0
2272,5.112725777329769,Overcast,10.0
2273,7.05109235205305,Clear,10.0
2274,19.69006060842288,Clear,9.0
2275,31.764622151220443,Clear,10.0
2276,9.257924171680777,Scattered Clouds,10.0
2277,1.567725195189091,Clear,10.0
2278,22.94181029792805,Clear,10.0
2279,4.227196657314167,Clear,10.0
2280,6.411463799463937,Scattered Clouds,10.0
2281,5.525985067743696,Clear,10.0
2282,15.76285147399562,Clear,10.0
2283,3.7309644458948443,Clear,10.0
2284,3.5159820125223407,Clear,10.0
2285,8.010807089574826,Overcast,10.0
2286,6.841629489945315,Clear,10.0
2287,6.582537030405482,Clear,8.0
2288,3.2666469716542172,Clear,8.0
2289,4.51633095538131,Mostly Cloudy,10.0
2290,12.564558264846024,Scattered Clouds,10.0
2291,6.576928051226177,Mostly Cloudy,10.0
2292,32.72191849161227,Clear,10.0
2293,20.99861906838047,Partly Cloudy,10.0
2294,4.137916244773115,Clear,10.0
2295,2.0343289048672726,Mostly Cloudy,7.0
2296,9.1733522166514,Scattered Clouds,10.0
2297,5.586876891384498,Clear,10.0
2298,2.059905090483453,Overcast,10.0
2299,3.4735624981244557,Clear,10.0
2300,9.769665518980164,Overcast,10.0
2301,3.7691332983226884,Clear,10.0
2302,5.308121049359147,Clear,7.0
2303,21.906556536626525,Haze,6.0
2304,6.065338814377898,Clear,10.0
2305,4.544673863153365,Clear,10.0
2306,23.39604567095133,Overcast,10.0
2307,4.369295695398492,Clear,10.0
2308,5.534630664828485,Mostly Cloudy,9.0
2309,6.052066559209205,Clear,8.0
2310,2.0779336792526477,Overcast,10.0
2311,26.01524497185416,Clear,10.0
2312,13.710713076120381,Clear,10.0
2313,9.4081716605073,Clear,10.0
2314,6.8147961098698335,Overcast,10.0
2315,7.337048497137771,Partly Cloudy,7.0
2316,5.6354024368897315,Clear,8.0
2317,32.32844807006351,Clear,10.0
2318,3.3965440033612997,Clear,10.0
2319,29.707994597112837,Mostly Cloudy,10.0
2320,4.613970535132463,Overcast,10.0
2321,21.703607669078075,Clear,10.0
2322,8.718524849366771,Overcast,10.0
2323,7.1076150468404435,Clear,10.0
2324,9.799989383990907,Clear,10.0
2325,4.821847797315344,Clear,10.0
2326,6.6816940841963115,Clear,10.0
2327,7.450960480214224,Scattered Clouds,10.0
2328,5.355782691263514,Mostly Cloudy,10.0
2329,4.128661133771815,Clear,10.0
2330,24.32906617951598,Overcast,10.0
2331,10.338044294752722,Light Rain,3.0
2332,8.447377955653232,Mostly Cloudy,10.0
2333,9.863395009368013,Overcast,10.0
2334,1431.5029136351866,Clear,10.0
2335,4.518909038981888,Clear,10.0
2336,9.761407630529487,Clear,10.0
2337,7.529664629059928,Partly Cloudy,10.0
2338,6.174535791590979,Clear,10.0
2339,2.7058370087731007,Clear,10.0
2340,5.836143039413186,Clear,8.0
2341,4.176694501516171,Clear,7.0
2342,3.3674072782649715,Clear,10.0
2343,17.05992496988291,Overcast,10.0
2344,5.266537604554783,Clear,10.0
2345,9.072765366943717,Mostly Cloudy,10.0
2346,6.669070677714403,Overcast,10.0
2347,5.280888165978017,Clear,10.0
2348,10.902063313047202,Clear,10.0
2349,2.442694646917553,Clear,10.0
2350,2.7489633513066583,Clear,10.0
2351,8.91583973931532,Mostly Cloudy,10.0
2352,2.5410633155122917,Clear,10.0
2353,8.192519297230602,Clear,10.0
2354,13.580931097737853,Clear,10.0
2355,5.85260986651636,Clear,10.0
2356,8.160001685477814,Light Rain,5.0
2357,18.618026390469876,Mostly Cloudy,10.0
2358,3.1942950893780564,Clear,10.0
2359,11.806081130223365,Clear,10.0
2360,17.97057962934833,Clear,10.0
2361,6.3508667830257926,Clear,9.0
2362,12.667035724201652,Clear,10.0
2363,5.748236763831732,Clear,10.0
2364,1.7517594741878697,Clear,10.0
2365,20.20424922397376,Mostly Cloudy,10.0
2366,24.386160941864297,Partly Cloudy,10.0
2367,8.008460415185388,Clear,10.0
2368,15.184949160335764,Mostly Cloudy,10.0
2369,14.701556553039346,Scattered Clouds,10.0
2370,6.317520070418167,Clear,10.0
2371,8.01490668538743,Light Rain,3.0
2372,15.121155866280203,Clear,10.0
2373,4.145037317463495,Partly Cloudy,10.0
2374,3.3257920958442724,Clear,10.0
2375,8.337340678705429,Clear,10.0
2376,2.8826249753806903,Clear,10.0
2377,3.0799231018722835,Clear,10.0
2378,5.359224009093002,Clear,10.0
2379,46.32343005686876,Partly Cloudy,10.0
2380,64.52173476114322,Mostly Cloudy,10.0
2381,2.951459711186793,Clear,10.0
2382,5.536342835852027,Clear,10.0
2383,1.84551774985346,Clear,10.0
2384,8.773428789688717,Overcast,10.0
2385,13.063647957063,Overcast,9.0
2386,7.389469068458062,Clear,10.0
2387,3.4948468292916894,Clear,10.0
2388,4.881025582659211,Clear,9.0
2389,3.810776774265841,Overcast,9.0
2390,1.9056562362528113,Clear,10.0
2391,14.439243189725461,Overcast,10.0
2393,4.574784817938502,Overcast,10.0
2394,13.360516274344054,Clear,9.0
2395,8.672663062229956,Clear,10.0
2396,6.9941980763080025,Scattered Clouds,10.0
2397,1.9569947445249405,Clear,10.0
2398,16.46626923666947,Clear,10.0
2399,10.96354429766868,Overcast,7.0
2400,4.825274345044543,Clear,10.0
2401,13.786111289745545,Clear,10.0
2402,2.3631807079585245,Clear,10.0
2403,5.980379510547351,Mostly Cloudy,8.0
2404,7.9065158005164475,Clear,10.0
2405,8.334882785875061,Scattered Clouds,10.0
2406,5.0395728401728155,Overcast,10.0
2407,9.795180939624025,Clear,10.0
2408,9.804562282829728,Clear,10.0
2409,6.380469118505317,Clear,9.0
2410,3.9255888697103,Clear,10.0
2411,3.5677370196002607,Clear,10.0
2412,5.306348241572657,Overcast,10.0
2413,4.204553987982147,Clear,10.0
2414,10.303538272839928,Haze,5.0
2415,4.659493665951675,Overcast,10.0
2416,28.762108856976493,Scattered Clouds,9.0
2417,8.965251747849468,Overcast,10.0
2418,12.035650905881548,Scattered Clouds,10.0
2419,1.9617569001621762,Clear,10.0
2420,23.465935955787103,Clear,10.0
2421,2.9347057405307253,Clear,10.0
2422,3.295586225066916,Clear,10.0
2423,5.638990887397784,Partly Cloudy,8.0
2424,4.47828808484692,Clear,10.0
2425,5.793555860658091,Clear,10.0
2426,9.454235933636784,Overcast,9.0
2427,12.359302443653233,Clear,10.0
2428,37.96011385957513,Clear,10.0
2429,21.17726315726522,Clear,10.0
2430,4.2026750832871915,Mostly Cloudy,10.0
2431,3.345502582773544,Clear,10.0
2432,15.641487285907797,Partly Cloudy,10.0
2433,6.434715572395616,Clear,10.0
2434,6.747127912890314,Clear,9.0
2435,9.755382378654382,Mostly Cloudy,8.0
2436,26.876008500033404,Clear,10.0
2437,8.491346330261951,Clear,8.0
2438,24.870961175365267,Clear,10.0
2439,22.471290510211848,Haze,6.0
2440,4.363938415824989,Clear,10.0
2441,5.074346020394965,Partly Cloudy,10.0
2442,18.510635934114028,Clear,10.0
2443,7.5556201559547995,Partly Cloudy,8.0
2444,1.7407584642280145,Haze,5.0
2445,6.647309898817456,Clear,10.0
2446,3.7033677484875436,Overcast,10.0
2447,3.781497168217186,Clear,10.0
2448,1.728605456408813,Clear,8.0
2449,3.6481821839548854,Clear,10.0
2450,14.963373800136456,Clear,7.0
2451,39.372226025615,Overcast,10.0
2452,4.298776461892779,Mostly Cloudy,10.0
2453,4.0184565487433455,Partly Cloudy,8.0
2454,8.323098689482004,Clear,8.0
2455,2.8831057709826977,Clear,10.0
2456,4.004087723038303,Clear,10.0
2457,8.804573564606939,Overcast,10.0
2458,8.871305201180382,Overcast,10.0
2459,11.59268996865066,Clear,10.0
2460,9.573582835880384,Scattered Clouds,10.0
2461,26.37459092847844,Clear,10.0
2462,2.5296977727267675,Overcast,10.0
2463,5.344052110666147,Clear,10.0
2464,8.00959822553549,Light Rain,5.0
2465,34.6189663426899,Scattered Clouds,10.0
2466,8.477057897512603,Clear,10.0
2467,13.416549158525937,Clear,10.0
2468,4.753027324964959,Clear,8.0
2469,13.159195729997213,Light Rain,4.0
2470,42.79409606176925,Mostly Cloudy,10.0
2471,7.139636639122392,Clear,10.0
2472,5.018983793070366,Clear,10.0
2473,2.7798830138562045,Mostly Cloudy,10.0
2474,2.1414993969760006,Overcast,10.0
2475,4.712067837935317,Overcast,7.0
2476,25.13679777435297,Overcast,6.0
2477,31.103799291941097,Overcast,10.0
2478,5.889433143659258,Clear,10.0
2479,5.744749203270787,Clear,10.0
2480,6.099196495737377,Clear,10.0
2481,3.968171065639583,Clear,10.0
2482,4.7422462942168915,Clear,10.0
2483,4.262502455469139,Haze,5.0
2484,3.2784932006738825,Clear,10.0
2485,6.039394179804513,Clear,10.0
2486,10.019900165460617,Clear,9.0
2487,7.621875335700158,Clear,9.0
2488,3.7508660156433855,Mostly Cloudy,10.0
2489,3.6897120400342858,Clear,10.0
2490,2.5438578334899438,Clear,10.0
2491,26.544574244359342,Overcast,10.0
2492,11.57279408624588,Clear,7.0
2493,4.498094940999162,Mostly Cloudy,10.0
2494,4.592190596799862,Partly Cloudy,7.0
2495,12.031543196638937,Clear,10.0
2496,8.900799154405798,Clear,9.0
2497,9.401450922885502,Light Rain,7.0
2498,4.049110826320224,Clear,10.0
2499,9.192173107715218,Haze,6.0
2500,24.49766009658263,Clear,10.0
2502,6.1028822300905885,Clear,7.0
2503,11.884279975291621,Clear,10.0
2504,4.863118082968074,Clear,10.0
2505,5.0276879187261025,Clear,10.0
2506,5.47787653974017,Overcast,10.0
2507,15.853850636454505,Clear,8.0
2508,7.178410105215856,Clear,10.0
2509,6.20141756356626,Clear,10.0
2510,3.7905132283966676,Scattered Clouds,10.0
2511,11.259366864354012,Clear,9.0
2512,14.06327831264315,Clear,10.0
2513,15.577088869760727,Clear,10.0
2514,9.177407751104104,Partly Cloudy,8.0
2515,18.482667470556372,Haze,6.0
2516,5.817117532117011,Overcast,7.0
2517,18.48440615089314,Clear,10.0
2518,3.2445404963923665,Scattered Clouds,9.0
2520,23.71959760106625,Clear,8.0
2521,3.737884808806886,Light Rain,6.0
2522,7.480376213571392,Overcast,6.0
2523,4.484912944677,Mostly Cloudy,10.0
2524,4.270159056727376,Clear,10.0
2525,7.1542575247799745,Clear,10.0
2526,7.171625356544932,Haze,6.0
2527,3.1078727530688086,Clear,10.0
2528,5.67939520898245,Clear,10.0
2529,14.22880082507002,Mostly Cloudy,10.0
2530,5.185444870612347,Clear,10.0
2531,2.1929607234385653,Overcast,10.0
2532,3.97970803015226,Clear,10.0
2533,5.607562304431922,Scattered Clouds,10.0
2534,10.144456964913704,Partly Cloudy,7.0
2535,4.356890262719091,Partly Cloudy,10.0
2536,4.222112446669321,Clear,8.0
2537,3.066163813788908,Clear,10.0
2538,33.894965875675176,Clear,10.0
2539,6.35790947909571,Clear,7.0
2540,5.287475141545868,Partly Cloudy,7.0
2541,4.900120126832104,Clear,10.0
2542,4.978073265593154,Clear,10.0
2543,7.964748994123561,Clear,10.0
2544,6.731424127983994,Scattered Clouds,10.0
2545,8.353940552087348,Clear,10.0
2546,5.39588659076258,Clear,10.0
2547,1.8470382511917762,Clear,10.0
2548,15.701670594964416,Overcast,10.0
2549,6.740925112755348,Clear,10.0
2550,5.670160385708615,Clear,10.0
2551,4.8826815595015995,Clear,10.0
2552,14.696248747787347,Clear,8.0
2553,8.095180455740103,Clear,10.0
2554,53.0241600899539,Clear,10.0
2555,10.919018374383958,Haze,6.0
2556,6.923268018938172,Clear,9.0
2557,9.689738869510549,Light Rain,4.0
2558,12.275574574759585,Overcast,10.0
2559,11.24709928629624,Mostly Cloudy,10.0
2560,22.347435594689372,Light Rain,7.0
2561,26.885092932614075,Clear,10.0
2562,34.0193813336731,Clear,10.0
2563,20.34506730443333,Clear,10.0
2564,17.35543500091771,Clear,10.0
2565,5.342316673835111,Clear,10.0
2566,160.400574220281,Scattered Clouds,10.0
2567,2.5643516591215114,Mostly Cloudy,10.0
2568,35.30689300244491,Heavy Rain,1.8
2569,2.111149086401414,Clear,10.0
2570,4.652384741674828,Clear,8.0
2571,0.0,Clear,10.0
2572,12.552669060108697,Overcast,10.0
2573,12.357023424023124,Clear,10.0
2574,23.2025603456601,Light Rain,5.0
2575,12.40725334209397,Partly Cloudy,10.0
2576,4.419705896389716,Clear,8.0
2577,7.0634492089878735,Clear,7.0
2578,32.13691926145583,Clear,10.0
2579,12.086623740720036,Clear,10.0
2580,5.547194559605836,Clear,10.0
2581,4.75572388882859,Haze,6.0
2582,7.001889893378354,Clear,10.0
2583,9.758884212959986,Overcast,10.0
2584,2.838498022509791,Clear,10.0
2585,24.936231272175824,Mostly Cloudy,10.0
2586,18.062901701036786,Clear,10.0
2587,63.611571356481264,Overcast,10.0
2588,62.99997882113472,Clear,10.0
2589,6.5857173882070805,Clear,10.0
2590,4.858331482846633,Clear,10.0
2591,25.776614515296025,Heavy Rain,1.8
2593,17.1092789311799,Clear,10.0
2594,9.272239384277157,Clear,10.0
2595,23.56520013857048,Clear,10.0
2596,1.321318792242644,Clear,10.0
2597,1.3765988047328903,Clear,10.0
2598,5.677875324675108,Clear,10.0
2599,9.073212636781124,Partly Cloudy,10.0
2600,5.525284564530368,Clear,8.0
2601,5.589161140207674,Clear,10.0
2602,14.124910649934215,Clear,10.0
2604,2.0374300604492213,Clear,10.0
2605,3.9436000002438507,Clear,10.0
2606,12.609118404539227,Clear,10.0
2607,5.6300841263141175,Clear,10.0
2608,5.5442300875775485,Clear,10.0
2609,35.114091423685316,Light Rain,1.0
2610,5.683202322783285,Overcast,10.0
2611,11.83420988915534,Clear,8.0
2612,3.987021173657133,Haze,6.0
2613,4.273518066540837,Mostly Cloudy,10.0
2614,4.637336106236503,Mostly Cloudy,10.0
2615,10.133431959945849,Clear,10.0
2616,3.7860976865638536,Scattered Clouds,10.0
2617,38.7912266417717,Mostly Cloudy,10.0
2618,7.578561540516895,Overcast,10.0
2619,3.651747978079151,Clear,10.0
2620,1.848710264907146,Clear,10.0
2621,24.50676790502706,Clear,10.0
2622,3.594854527495622,Clear,9.0
2623,5.197602551484465,Haze,6.0
2624,7.634771747327303,Clear,10.0
2625,6.345603421426216,Mostly Cloudy,10.0
2626,10.991055120927273,Partly Cloudy,10.0
2627,17.96605947576762,Mostly Cloudy,10.0
2628,4.6749819313684675,Clear,10.0
2629,2.2900787150839017,Clear,10.0
2630,3.090752723630746,Clear,10.0
2631,2.767403863246964,Clear,10.0
2632,4.044959477963444,Partly Cloudy,10.0
2633,10.758625634230393,Clear,10.0
2634,7.116899699583832,Clear,10.0
2635,8.457309606191341,Clear,10.0
2636,3.139897891437876,Clear,10.0
2637,12.645001164183594,Overcast,10.0
2638,19.83572914333639,Clear,10.0
2639,35.63409856280867,Overcast,9.0
2640,6.247208818557965,Clear,10.0
2641,18.002014412202595,Mostly Cloudy,8.0
2642,6.4676310414847356,Partly Cloudy,10.0
2643,24.34293301533702,Partly Cloudy,10.0
2644,8.481434255150633,Partly Cloudy,10.0
2645,13.436045659580095,Overcast,10.0
2646,5.178065403580375,Scattered Clouds,10.0
2647,2.4621774923643622,Clear,10.0
2648,3.883750908220552,Clear,10.0
2649,8.908048299512172,Clear,10.0
2650,3.8435657675010164,Clear,10.0
2651,8.3157244349984,Haze,6.0
2652,5.147459177064969,Clear,10.0
2653,2.824455229010423,Clear,10.0
2654,7.175427690147878,Clear,10.0
2655,11.808606404279304,Clear,9.0
2656,7.84865450457261,Clear,10.0
2657,2.2234066702711037,Clear,10.0
2658,3.8273480065352294,Clear,10.0
2659,6.724794771336686,Mostly Cloudy,8.0
2660,3.4128284201428793,Haze,5.0
2661,2.0504020142175188,Clear,10.0
2662,10.073456481073297,Clear,10.0
2663,4.064027113411118,Scattered Clouds,10.0
2664,5.042628151251715,Clear,10.0
2665,4.1740169390790545,Clear,10.0
2666,28.34747667853892,Clear,10.0
2667,2.101178502990889,Light Rain,3.0
2668,4.876870913612492,Clear,10.0
2669,1.7339872581177949,Mostly Cloudy,10.0
2670,10.633572584845655,Clear,10.0
2671,2.930720903043315,Clear,10.0
2672,5.343298887515309,Overcast,9.0
2673,45.019656889555144,Clear,10.0
2674,3.0426142466118655,Clear,10.0
2675,2.9157261168523947,Clear,10.0
2676,48.876944971225974,Scattered Clouds,10.0
2677,5.344129285844236,Clear,10.0
2678,5.541424765286821,Clear,10.0
2679,6.929608288130243,Clear,10.0
2680,1.5130467248257118,Partly Cloudy,10.0
2681,25.43692829880455,Clear,7.0
2682,5.227090735146138,Clear,10.0
2683,9.682609113624688,Clear,10.0
2684,3.674091727148665,Clear,8.0
2685,6.632539349809954,Mostly Cloudy,10.0
2686,9.879416445731367,Overcast,10.0
2687,16.40096990522777,Haze,6.0
2688,8.814265209466187,Clear,10.0
2689,6.762135927122817,Scattered Clouds,10.0
2690,24.745632659712637,Light Rain,3.0
2691,9.658119402924896,Overcast,10.0
2692,13.095698014159922,Clear,10.0
2693,8.12846866623736,Clear,10.0
2694,2.7161618359210586,Clear,10.0
2695,5.460875876093757,Clear,10.0
2696,3.549647402681944,Overcast,7.0
2697,6.51191278542234,Scattered Clouds,10.0
2698,3.4872160676767887,Clear,10.0
2699,3.7274994827353023,Overcast,6.0
2701,51.67339971148309,Mostly Cloudy,10.0
2702,32.14424667476059,Clear,10.0
2703,7.045551369998988,Mostly Cloudy,10.0
2704,17.232275425713777,Clear,10.0
2705,5.06574160668924,Clear,10.0
2706,2.9507676952676856,Clear,10.0
2707,5.277689060083148,Mostly Cloudy,9.0
2708,5.02893792731003,Clear,10.0
2709,20.621324456071587,Clear,10.0
2710,10.943926674893254,Scattered Clouds,10.0
2711,16.276051915845983,Mostly Cloudy,10.0
2712,10.09949890362491,Clear,10.0
2713,4.166618861039399,Clear,10.0
2714,27.30757373686431,Clear,10.0
2715,3.169442659245851,Haze,5.0
2716,7.407871710490315,Mostly Cloudy,10.0
2717,12.685937978263123,Clear,10.0
2718,2.2063639646332893,Clear,10.0
2719,4.876107815842742,Scattered Clouds,9.0
2720,8.12450139623918,Clear,7.0
2721,10.019484252277264,Clear,10.0
2722,5.251779373863235,Clear,10.0
2723,5.748524069707829,Clear,10.0
2724,20.178225297981452,Clear,10.0
2725,12.027203499581574,Overcast,10.0
2726,11.829894990706238,Clear,10.0
2727,12.986485881106095,Clear,10.0
2728,4.114474296220083,Overcast,10.0
2729,1.934708143295362,Clear,10.0
2730,1.837506988913051,Clear,10.0
2731,22.381808824281954,Light Rain,3.0
2732,6.7965810015716555,Clear,10.0
2733,15.196828260220087,Clear,10.0
2734,6.4876300305063275,Clear,10.0
2735,2.820881288671397,Clear,10.0
2736,3.2452003760361876,Mostly Cloudy,10.0
2737,4.525052954061872,Haze,5.0
2738,7.918151067283448,Clear,10.0
2739,5.231281322852478,Clear,10.0
2740,12.42707271780193,Clear,10.0
2741,3.145451143551773,Clear,10.0
2742,2.1745648542201943,Overcast,10.0
2743,6.00685567135162,Clear,8.0
2744,4.133415749605276,Scattered Clouds,10.0
2745,7.730464683727716,Clear,10.0
2746,5.104138732049924,Clear,10.0
2747,5.384050481407327,Clear,10.0
2748,36.666203022353685,Haze,5.0
2749,21.666671911696152,Overcast,10.0
2750,4.010038796449263,Overcast,10.0
2751,5.199554548865213,Clear,7.0
2752,7.862606596858706,Clear,10.0
2753,4.428702833944839,Overcast,10.0
2754,11.536252704902383,Clear,10.0
2755,10.160843403505005,Clear,10.0
2756,2.8537857679706757,Clear,10.0
2757,2.3599595096087613,Clear,10.0
2758,6.3706617178666525,Scattered Clouds,9.0
2759,4.987410727874802,Clear,10.0
2760,23.72359659110017,Light Rain,4.0
2761,3.7357216761557095,Haze,6.0
2762,11.615155574060797,Mostly Cloudy,10.0
2763,4.427593521300083,Clear,10.0
2764,3.4851366121123815,Clear,8.0
2765,6.9528729284174196,Clear,10.0
2766,18.117427181228898,Overcast,10.0
2767,2.527273128535627,Light Rain,8.0
2768,24.800876426054455,Clear,10.0
2769,3.9792335429335215,Overcast,9.0
2770,1.7592351105292798,Clear,10.0
2771,15.951775867316814,Clear,10.0
2772,3.57767225221663,Clear,10.0
2773,1.6828504177235184,Clear,10.0
2774,7.8578673190975445,Clear,10.0
2775,11.91376941476655,Clear,10.0
2776,3.0305936684618997,Clear,10.0
2777,2.4840287162837686,Clear,10.0
2778,12.278439485128578,Clear,10.0
2779,1.7516655113276196,Clear,10.0
2780,5.369314031486225,Clear,10.0
2781,33.82563282795032,Clear,10.0
2782,8.722809553229459,Mostly Cloudy,10.0
2783,6.911162405412798,Clear,10.0
2784,15.931245916442077,Scattered Clouds,10.0
2785,8.69026267078099,Clear,10.0
2786,23.801855713765875,Clear,10.0
2787,3.4186648797242314,Overcast,8.0
2788,12.20562606064621,Clear,9.0
2789,17.193213748203352,Clear,10.0
2790,8.369541266349941,Clear,10.0
2791,1.8788803594409302,Mostly Cloudy,10.0
2792,10.847419403414861,Haze,5.0
2793,18.76697174857713,Clear,10.0
2794,10.540627028683062,Mostly Cloudy,10.0
2795,6.576619051875266,Clear,10.0
2796,39.98617442835348,Overcast,10.0
2797,27.144822631310927,Overcast,9.0
2798,6.210888587813153,Mostly Cloudy,10.0
2799,5.425775433341319,Scattered Clouds,10.0
2800,6.190374037785917,Clear,10.0
2801,2.949536093582286,Overcast,10.0
2802,2.4930098195220616,Clear,10.0
2803,4.253056071190673,Clear,10.0
2804,4.242267967900022,Clear,10.0
2805,4.605448984701631,Clear,10.0
2806,29.345012634808754,Clear,10.0
2807,9.34713496568328,Mostly Cloudy,10.0
2808,3.182857511290141,Clear,10.0
2809,11.943167777356274,Clear,10.0
2810,5.8134136707012365,Clear,10.0
2811,33.4989545138627,Mostly Cloudy,10.0
2812,21.79498068471208,Clear,10.0
2813,3.961373732086151,Clear,8.0
2814,5.595150500146174,Clear,10.0
2815,28.369485177244655,Haze,5.0
2816,3.694924383098175,Clear,10.0
2817,23.79368506106559,Clear,10.0
2818,13.971601834517763,Overcast,10.0
2819,14.020719523154243,Clear,10.0
2820,17.681541093751733,Light Rain,7.0
2822,3.1496397343693627,Clear,10.0
2823,30.95176558818104,Clear,10.0
2824,19.038251285081056,Scattered Clouds,10.0
2825,3.332161924739439,Clear,10.0
2826,13.175080598384124,Clear,10.0
2827,33.75008158890302,Clear,10.0
2828,7.182118131237878,Clear,8.0
2829,3.5668842850238462,Clear,10.0
2830,2.437206150190717,Clear,10.0
2831,13.563399959115458,Clear,10.0
2832,4.265143092363756,Overcast,10.0
2833,8.426255906027215,Clear,10.0
